,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau
10,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.308,2.171,5.008,0.4320000000000001,2.739,5.601,0.0,0.786872561430925,0.5960754519238443,0.02014613519613812,0.1584748446936115,-0.002341904548576169,0.018348071531093104,-0.5092247349362796,0.4875161376681063,0.002562056106118671,0.6963804360376199,0.13315125716981102,0.01778329404529319,0.3476619681820252,-0.6366979162890888,-0.03500576560021987,0.6749449412413915,0.12905268843859444,0.10310947436825256,0.4485094551293515,0.8878106244887336,0.2939345240701591,0.7558699815717583,0.5850325345810767,0.36027022444386725,0.8338481394722455,0.4182136364082836,2.5352412792597137e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.062,0.16399999999999998,0.249,0.0,0.0,0.0,0.062,0.16399999999999998,0.249,0.073,0.184,0.263,0.0,0.0,0.0,0.073,0.184,0.263,65277.0,0.01,0.001,1.0744094438437937e-14,8.608237994861954e-12,4.989166200870948e-11,1.482265816121308e-32,0.0,0.79543,0.0,1.9320217328363563e-30,0.0,1.5338829787708783,0.0,5.543434240719148,0.0,3.0444091692393696,2.792e-23,0.0,0.01823042318946097,2.198e-26,0.0,2.198e-26,2.6463847141717736e-07,1.151134339000454e-06,2.2786348976381647e-06,7.787206883587103e-08,2.0025262232168066e-07,1.5499266017913418e-07,1.0953696500136592e-06,2.5352412792597137e-06,1.271541452671053e-06
11,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.395,2.048,5.377999999999999,0.481,2.455,6.106,0.0,0.7827085215957124,0.24737420891021955,0.5510712685025808,0.14959276952886838,0.010762496138754643,0.08332603838852343,-0.4202176355089455,0.2462837419520121,0.3916171174097898,0.2971915597879322,0.7170295940380167,0.06574525053718451,0.4466753209961376,-0.2186517683236852,-0.6109813530769058,0.2344877295700808,0.5657450085746296,0.10079973995500706,0.44939931498644137,0.8876258604359836,0.8430865845587614,0.5236071335248398,0.12264004508700647,0.19988199001992465,0.9149786391658108,0.3505157342202421,2.8009073639524414e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.07,0.159,0.258,0.0,0.0,0.0,0.07,0.159,0.258,0.077,0.174,0.274,0.0,0.0,0.0,0.077,0.174,0.274,40.0,0.01,0.001,4.46757660641353e-12,9.75372910171117e-12,5.105882894477928e-11,1.243941038812033e-32,0.0,0.8574299999999999,0.0,1.7133585818996613e-30,0.0,5.223782093579231,0.0,0.6875547854472431,0.0,0.26243372335099097,2.4509999999999998e-23,0.0,0.01823042318946097,1.931e-26,0.0,1.931e-26,2.50411588004596e-07,1.1164195082662257e-06,2.2050830822076888e-06,1.2328202415440856e-06,7.656550165178298e-07,1.7933286186290042e-07,6.118732326676971e-07,2.8009073639524414e-06,1.0729890940992337e-06
12,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.444,1.887,5.045,0.53,2.245,5.86,0.0,0.7894748738604526,0.11853135901460425,0.5823390824779595,0.0273273103982748,0.1510435420608845,-0.04952599210455565,-0.5189443966342023,0.0749447364120907,0.5551147646500589,0.4826312358686831,0.4260772981790072,-0.057668478467908575,0.3188223007291712,-0.15731969869455126,-0.5552593150080121,0.5619798382811815,0.4961279613304416,0.099456817650289,0.4541027618957976,0.8853807220972714,0.9809163031205868,0.11363197835250292,0.1577687540926195,0.1788283930776876,0.7157492593712518,0.6750728875749319,2.700897179952887e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.07400000000000001,0.153,0.249,0.0,0.0,0.0,0.07400000000000001,0.153,0.249,0.081,0.166,0.269,0.0,0.0,0.0,0.081,0.166,0.269,147454.0,0.01,0.001,9.617185608309114e-12,1.3098663951489327e-11,5.032803486625882e-11,5.5061543145772326e-33,0.0,0.80162,0.0,4.556370136356495e-31,0.0,2.1113388528371293,0.0,6.010234197047935,0.0,0.006275603501370511,8.335000000000001e-24,0.0,0.01823042318946097,6.58e-27,0.0,6.58e-27,1.8868013225073162e-07,8.614811050077131e-07,1.6796611402242668e-06,1.6113982229901415e-06,1.8666869681904727e-07,2.5917429364711323e-07,6.748132760672648e-07,2.700897179952887e-06,2.5474039049868685e-06
13,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.234,2.467,5.502000000000002,0.333,2.776,6.39,0.0,0.8223990049264234,0.3579036283733828,0.4171765855734684,0.1244093536595777,0.07778739399455922,0.060317577949338924,-0.45877247759094997,0.3933353663186481,0.3965619290596958,0.15146551663491584,0.6715457742323543,0.06223691690269849,0.325078523538332,-0.372006513943516,-0.4974995164353933,0.15628523380612416,0.6929147351102386,0.0987905367088419,0.4584850759348947,0.883194126453382,0.34700351795002243,0.8235556861439111,0.44871437502083705,0.3312466263813019,0.823291304815355,0.4609415363432077,2.3500530811461133e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.054000000000000006,0.174,0.261,0.0,0.0,0.0,0.054000000000000006,0.174,0.261,0.064,0.185,0.281,0.0,0.0,0.0,0.064,0.185,0.281,117381.0,0.01,0.001,8.907114099849355e-16,9.020046778037264e-12,5.122720464610554e-11,9.078251688747047e-33,0.0,0.8781200000000001,0.0,2.38978450849788e-30,0.0,1.5923981271635834,0.0,5.514674766579157,0.0,2.381670266859293,3.226e-23,0.0,0.01823042318946096,2.627e-26,0.0,2.627e-26,2.628674695935565e-07,1.2199631237212277e-06,2.3500530811461133e-06,6.749427750613241e-07,1.6018654897428485e-06,8.72776527672237e-07,7.265781687273142e-07,1.8058613762100125e-06,1.011059526931102e-06
14,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.308,1.961,5.749,0.395,2.603,6.6610000000000005,0.0,0.8296058317764329,0.4159974131503447,0.34263957064218514,0.12276742244220973,0.07890881289050967,0.029910735894145037,-0.4311910801383129,0.3713745393071051,0.28071202804673184,0.4862895897269328,0.5999864532428739,0.02394441150900669,0.35264774113475617,-0.5318505003521344,-0.4582150488819318,0.38928891920867065,0.4803065557169709,0.10003558305242903,0.4674185363423824,0.8783580101569664,0.6895310794429489,0.5127221790396199,0.5115299185806297,0.2623695402594429,0.8672006995895274,0.4232318170642217,2.842808419112542e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.062,0.156,0.266,0.0,0.0,0.0,0.062,0.156,0.266,0.07,0.179,0.287,0.0,0.0,0.0,0.07,0.179,0.287,25143.0,0.01,0.001,2.0454980573230826e-13,8.998932556618623e-12,5.1008457757605005e-11,7.957726275848691e-33,0.0,0.91953,0.0,1.3300381042352407e-30,0.0,2.0623106239938207,0.0,5.662822791977987,0.0,6.238511670050209,1.789e-23,0.0,0.018230423189460963,1.435e-26,0.0,1.435e-26,2.29693433340378e-07,1.073247789870398e-06,2.016813026913001e-06,5.430040587449107e-07,4.037674769525508e-07,4.0282857472230494e-07,8.600850279771141e-07,2.842808419112542e-06,1.3874146703940214e-06
15,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.321,2.048,5.823,0.419,2.5660000000000003,6.723,0.0,0.8197834543881656,0.3972726493793888,0.3856533581147515,0.018739924835628082,0.14508560424266076,-0.010946424442390506,-0.5060816724994825,0.4132443692909364,0.4114616036156566,0.16916890535844745,0.6124310883774979,-0.013063148832473908,0.2674807630579081,-0.432631367483562,-0.4076818236058214,0.20188131751645227,0.730857687751245,0.09947615636248533,0.472174020921653,0.8758745277047533,0.3816913172023572,0.8153214039065488,0.4353880415263882,0.149793809757804,0.3841215361301941,0.9110501962236892,2.4178165144772158e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.063,0.159,0.268,0.0,0.0,0.0,0.063,0.159,0.268,0.07200000000000001,0.17800000000000002,0.28800000000000003,0.0,0.0,0.0,0.07200000000000001,0.17800000000000002,0.28800000000000003,103671.0,0.01,0.001,8.327294545156164e-17,8.565211634792836e-12,4.8429428463320786e-11,4.412291640512362e-32,0.0,0.93196,0.0,2.8834627076153888e-30,0.0,4.1897927251229286,0.0,4.028192741739554,0.0,4.36000959174358,3.735e-23,0.0,0.01823042318946096,3.1300000000000003e-26,0.0,3.1300000000000003e-26,2.7459994102147184e-07,1.3034174523640364e-06,2.4178165144772158e-06,9.17514222738714e-07,1.959879490239907e-06,1.0465910606476541e-06,1.3677243140864028e-07,3.5073035753542804e-07,8.318538040677676e-07
16,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.234,2.406,5.86,0.358,2.862,6.859,0.0,0.7897740938464318,0.05558317336559632,0.5907621617842534,0.016503957349986803,0.1545803322659218,-0.054258799228992495,-0.4684730896971071,0.002781402497668076,0.4647499778002071,0.4938752999294467,0.5636274097223505,-0.04660033686235236,0.3894537664848512,-0.09633241566604284,-0.6501002743188187,0.42416632273000776,0.4840731370974045,0.10032041004191757,0.4798430291170271,0.871599955677384,0.7469567968008288,0.5688228667581618,0.3442326102595044,0.21251123748452647,0.808276822879308,0.5491152443148222,2.7052303583941458e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.054000000000000006,0.172,0.269,0.0,0.0,0.0,0.054000000000000006,0.172,0.269,0.066,0.188,0.29100000000000004,0.0,0.0,0.0,0.066,0.188,0.29100000000000004,106881.0,0.01,0.001,2.969952999806798e-13,8.471247431830267e-12,4.940809799878407e-11,3.853981640309179e-33,0.0,0.93818,0.0,7.685173888361145e-31,0.0,2.236757210792017,0.0,5.762180406143715,0.0,3.013039372400349,9.867e-24,0.0,0.018230423189460984,8.316999999999999e-27,0.0,8.316999999999999e-27,1.9852732426227147e-07,9.495769863450785e-07,1.7248375176640976e-06,8.016077810127723e-07,6.104407081697876e-07,3.694183385761912e-07,7.112561375880157e-07,2.7052303583941458e-06,1.8378396944326191e-06
17,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.345,2.467,5.934,0.53,2.837,6.809,0.0,0.8028449555596912,0.09733402925152232,0.5672808718942862,-0.0218898729891778,0.153880830272641,-0.034843484733940444,-0.4621069789628376,0.05191353041340216,0.4502759816723465,0.16962761748198613,0.7423113017069333,-0.02879739544650963,0.3739702647447923,-0.13539765349727978,-0.6670401039285225,0.14019360051320556,0.6135044259463882,0.09938555003092348,0.4844805250954132,0.8691381554438417,0.3757063832579859,0.8180829218581319,0.4354136499275888,0.9180479381484424,0.30706655504401675,0.2507949641336385,6.654400019573011e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.065,0.174,0.271,0.0,0.0,0.0,0.065,0.174,0.271,0.081,0.187,0.29,0.0,0.0,0.0,0.081,0.187,0.29,114165.0,0.01,0.001,1.7500874667323792e-10,1.752259242594636e-10,1.8217522318898283e-10,5.716261964484185e-31,0.0,0.95062,0.0,6.836162902445055e-29,0.0,5.357633238040293,0.0,3.3306767651694926,0.0,4.957326895539115,1.147e-21,0.0,0.01823042318946097,1.0159999999999999e-24,0.0,1.0159999999999999e-24,6.458259043745568e-07,3.1482451239063508e-06,5.647822395622935e-06,2.5619644816537155e-06,5.57855677264029e-06,2.9691119332824813e-06,6.654400019573011e-06,2.2257483569063102e-06,1.8178680490319317e-06
18,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.247,2.282,5.724,0.358,2.9360000000000004,6.563,0.0,0.8255235395670039,0.2241089835953967,0.4926750200227826,0.1227327919000133,0.10244039989468293,0.04633986802417917,-0.4574688426420501,0.238013543037324,0.4498646060134904,0.2738137827970893,0.6742197539235558,0.042474890265630574,0.32447132995217465,-0.2515562154490823,-0.6202719953161443,0.2509763379441473,0.6179864398379618,0.09964795571679796,0.4812302956880235,0.8709119860430676,0.3087759114384166,0.8471854182902794,0.43235899846273496,0.1637490197667589,0.3668194495023584,0.9157673012246136,2.4937426159710602e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.055,0.168,0.266,0.0,0.0,0.0,0.055,0.168,0.266,0.066,0.19,0.285,0.0,0.0,0.0,0.066,0.19,0.285,94717.0,0.01,0.001,5.1885840006398636e-17,8.628016588352585e-12,4.84247310304299e-11,9.039927018422839e-33,0.0,0.91539,0.0,1.908529373986571e-31,0.0,0.30519010419451803,0.0,5.984908422047237,0.0,4.126333007926953,8.93e-25,0.0,0.018230423189460963,7.892000000000001e-28,0.0,7.892000000000001e-28,1.0816179795591485e-07,5.223462301665543e-07,9.453220148288031e-07,9.089009708090254e-07,2.4937426159710602e-06,1.2726754221537571e-06,3.8363730260285687e-07,8.593982690693152e-07,2.145493742522099e-06
19,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.321,2.233,4.589,0.493,2.7260000000000004,5.329,0.0,0.8159941670609892,0.2158043603247492,0.5176663383647601,0.1128262457149262,-0.08290836983782195,0.08290242746021632,-0.3302688687729836,0.2636118067499795,0.4842611946417906,0.2021080726706221,0.7343036834362885,0.06887361987752702,0.4620168889207683,-0.19325553441734666,-0.5866022922833071,0.1679072012454159,0.610044293237718,0.11990356022196608,0.4473667540683844,0.8862765502936514,0.1955697991703597,0.9228056549862568,0.3319370072436193,0.8720920031189577,0.4849065210443441,0.06573586497974053,2.514481015230324e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.063,0.166,0.238,0.0,0.0,0.0,0.063,0.166,0.238,0.078,0.183,0.256,0.0,0.0,0.0,0.078,0.183,0.256,28346.0,0.01,0.001,4.666669504755976e-12,1.0176377424895484e-11,4.8652159318344744e-11,4.771443096318996e-32,0.0,0.72531,0.0,2.063621962129761e-30,0.0,5.342982575362325,0.0,0.7475111225067427,0.0,4.857478145675975,2.705e-23,0.0,0.01823042318946097,2.126e-26,0.0,2.126e-26,3.052912541008616e-07,1.1390583994314805e-06,2.256584199989133e-06,5.328928626619656e-07,2.514481015230324e-06,9.044692113193451e-07,1.3139417418217659e-06,7.305868149267153e-07,9.904126700248962e-08
20,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.493,2.146,4.564,0.6409999999999999,2.677,5.23,0.0,0.8073359658215302,0.0028741595087902585,0.567787889170803,0.09777709843239346,0.12750266440839958,0.031374550374204,-0.4902452000702442,0.024639190944226803,0.5083634116141623,0.2185678276380157,0.6722075112047806,0.030576739505616325,0.3254980532800857,0.018231063054496642,-0.6467115527494531,0.21300995393676966,0.6551142157793782,0.12240466838767695,0.4523759681411924,0.8833872766828952,0.2054504936188844,0.41115354788135,0.8881119606988386,0.3278429714948439,0.8349912567406871,0.4419373114006544,2.583917991837934e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.078,0.163,0.237,0.0,0.0,0.0,0.078,0.163,0.237,0.08900000000000001,0.182,0.254,0.0,0.0,0.0,0.08900000000000001,0.182,0.254,28387.0,0.01,0.001,2.4632988949414398e-14,8.673472160209252e-12,5.059937694471482e-11,1.507360850213502e-32,0.0,0.72119,0.0,8.925276670056362e-31,0.0,2.4299521520640566,0.0,2.572377106773953,0.0,5.8005888881636025,1.121e-23,0.0,0.018230423189460984,8.825e-27,0.0,8.825e-27,2.5004721969556664e-07,9.241097956537024e-07,1.804576045657046e-06,3.2848661811191286e-07,6.573770453859108e-07,1.4199668705390076e-06,1.0145248177205977e-06,2.583917991837934e-06,1.3675948831489018e-06
21,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.407,2.097,5.391,0.493,2.64,6.377999999999999,0.0,0.8388096649419675,0.4509499150710988,0.2644458179575995,0.03717807744470841,0.14740664849173038,-0.07950875519133799,-0.4286799185379224,0.5184167232232362,0.3614534283196942,0.6392119878595113,0.04376574122939806,-0.0933918651615629,0.31239108631942897,-0.5203934126502947,-0.23769476176539397,0.7508254862771857,0.05140772476887038,0.1221376757292581,0.4586068440804919,0.8802057434088839,0.12496472559261138,0.6706406850862039,0.7311804762605949,0.40293876023896585,0.8534386429336422,0.3305795490417828,2.3824120531982614e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.071,0.161,0.258,0.0,0.0,0.0,0.071,0.161,0.258,0.078,0.18,0.28,0.0,0.0,0.0,0.078,0.18,0.28,135795.0,0.01,0.001,3.335450109662961e-14,8.567276002594073e-12,4.80732817773099e-11,3.9380106470932085e-32,0.0,0.8595,0.0,2.508017956147708e-30,0.0,2.0874816584369,0.0,2.280138836808042,0.0,2.4448035806129043,3.454e-23,0.0,0.01823042318946097,2.803e-26,0.0,2.803e-26,3.305843809653882e-07,1.2412898702355274e-06,2.3824120531982614e-06,1.837838098994824e-07,9.863015310460457e-07,1.0753365240793634e-06,9.302061033393896e-07,1.9702096517390068e-06,7.631609179903171e-07
22,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.407,1.998,5.2429999999999986,0.469,2.443,6.0939999999999985,0.0,0.8301415142183427,0.18670209643650487,0.5042897175688388,0.13896636737283852,0.0488633098656781,0.004051642054056622,-0.4928031633980282,0.20535990896365988,0.5471259899179612,0.5966552675707159,0.2441548217185316,0.004714371313347005,0.2607133817354975,-0.20812937530407755,-0.570961320951619,0.6942504890273938,0.28409135658288137,0.12284743370142172,0.4621460953450168,0.8782536618712895,0.8857585948756846,0.17478310631356325,0.4299797406288281,0.2762939003043097,0.7634060077292142,0.583843256377579,2.335464098800296e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.071,0.157,0.254,0.0,0.0,0.0,0.071,0.157,0.254,0.076,0.174,0.274,0.0,0.0,0.0,0.076,0.174,0.274,35734.0,0.01,0.001,1.3048702118146433e-12,8.641206121011338e-12,4.9509503866700384e-11,3.6625917356127727e-32,0.0,0.83468,0.0,1.772982507010279e-30,0.0,1.9234764163591456,0.0,5.560214531364527,0.0,0.10028465025421696,2.529e-23,0.0,0.018230423189460963,2.0709999999999998e-26,0.0,2.0709999999999998e-26,3.0757926713118025e-07,1.1570983050345295e-06,2.1989276416648527e-06,6.585405573633665e-07,1.2994710400251765e-07,3.1967976341048694e-07,8.45257279016734e-07,2.335464098800296e-06,1.786133395324487e-06
23,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.407,2.085,5.872000000000001,0.555,2.603,6.7970000000000015,0.0,0.8063948836072888,0.3045628678980297,0.4875476554157177,0.02385789726586899,0.13673637272650674,-0.062405370525374974,-0.4646546727473624,0.2538944327597851,0.4904058275807662,0.610823669560688,0.3195869065159869,-0.06436092345073896,0.35466402136132635,-0.35788632534300496,-0.4863084027829001,0.6299646185500906,0.3296015752004913,0.1222390976214094,0.4679002002735607,0.8752868133341581,0.2444147597920509,0.7681278396933169,0.5918116652144264,0.3632907661074889,0.8269830103648923,0.4290908060409291,2.2766142596714537e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.071,0.16,0.269,0.0,0.0,0.0,0.071,0.16,0.269,0.083,0.179,0.29,0.0,0.0,0.0,0.083,0.179,0.29,48517.0,0.01,0.001,7.545934581575601e-18,9.037394825358613e-12,4.882708420994114e-11,2.52703845226011e-32,0.0,0.94025,0.0,2.1798806700243784e-30,0.0,1.7564657732898097,0.0,2.37310255139769,0.0,5.792778866813557,2.945e-23,0.0,0.01823042318946097,2.3659999999999998e-26,0.0,2.3659999999999998e-26,3.179429513786452e-07,1.2170048169562052e-06,2.2766142596714537e-06,2.985991777067729e-07,9.384144455975029e-07,7.230106591789021e-07,9.725704320586324e-07,2.2139269663070904e-06,1.1487245742440314e-06
24,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.382,2.319,5.564,0.469,2.8,6.439,0.0,0.8322655364079996,0.08954852072022942,0.5289159935827004,-0.0019092395344594282,-0.13985480285334678,0.052065718375910466,-0.3043516445564008,0.13674715927765166,0.6066552815664653,0.4462709284943577,0.564598157616197,0.04920129444062897,0.457790942416608,-0.06382246833418799,-0.5669437454298094,0.4217190896054703,0.5335364815856222,0.12214877768886608,0.4715083134939174,0.8733610859290891,0.17022503507528408,0.9142576674848968,0.3676361718855945,0.3716005494648784,0.5757368312247715,0.7283132106509256,2.1525281145166163e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.069,0.16899999999999998,0.262,0.0,0.0,0.0,0.069,0.16899999999999998,0.262,0.076,0.18600000000000005,0.282,0.0,0.0,0.0,0.076,0.18600000000000005,0.282,45133.0,0.01,0.001,9.524747060813177e-13,8.623135662279592e-12,4.929212656713829e-11,6.119153969978602e-33,0.0,0.8884700000000001,0.0,6.045247288856778e-31,0.0,2.6867858756523653,0.0,5.775825970780178,0.0,2.43688355571616,6.792999999999999e-24,0.0,0.01823042318946097,5.498e-27,0.0,5.498e-27,2.2016883922759647e-07,8.498770109066751e-07,1.5742023797024685e-06,4.007777969225281e-07,2.1525281145166163e-06,8.65562547672129e-07,9.90548189364247e-07,1.534699226202052e-06,1.941410832516869e-06
25,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.358,2.233,6.143,0.493,2.689,7.1179999999999986,0.0,0.8215408189367831,0.466908381210678,0.2875438542491782,0.15561122092251936,0.013073874040779268,0.06278699332412947,-0.4839090623625394,0.542993069512986,0.2851827298504114,0.3557921152108462,0.5090492320419003,0.07764642595354072,0.28448467127429666,-0.4548396470870156,-0.3409770196544684,0.4399953663325958,0.6295229538767882,0.12239337899945175,0.4794328532209003,0.8690017261372749,0.4882641533842788,0.8583544371470956,0.1575619774876731,0.1770809862286505,0.5944969439121109,0.7843568754052258,2.0743863206367675e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.066,0.166,0.275,0.0,0.0,0.0,0.066,0.166,0.275,0.078,0.182,0.29600000000000004,0.0,0.0,0.0,0.078,0.182,0.29600000000000004,24187.0,0.01,0.001,2.7473995022468987e-13,8.544079244387523e-12,4.992593099925307e-11,1.898418889329436e-32,0.0,0.98588,0.0,1.5414288041514537e-30,0.0,3.78720665970384,0.0,3.855151299105561,0.0,0.4466336221543145,2.017e-23,0.0,0.01823042318946097,1.695e-26,0.0,1.695e-26,2.896119296519305e-07,1.1344524915882718e-06,2.056265370192958e-06,8.605442530979298e-07,1.5128122203693701e-06,2.7769610628583197e-07,4.6832556326838176e-07,1.5722643184258754e-06,2.0743863206367675e-06
26,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.358,2.356,5.823,0.506,2.862,6.649,0.0,0.8267915527704854,0.2675459008070811,0.4722728878207177,-0.0406580392714233,0.14191604032236954,-0.029134125646442043,-0.4814670942937379,0.2604370153510132,0.4985279972049144,0.05104859494407436,0.6696096458589221,-0.03150063857939686,0.2876874656143749,-0.3252580467523506,-0.5321908590454802,0.05519518103388472,0.7240008400957726,0.12217613811549735,0.4843923839763695,0.8662776746637721,0.19354167624342514,0.7077323577187742,0.6794531105195637,0.3829536193166547,0.8527424981026125,0.35521367848379737,2.394153383330646e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.066,0.17,0.268,0.0,0.0,0.0,0.066,0.17,0.268,0.079,0.188,0.28600000000000003,0.0,0.0,0.0,0.079,0.188,0.28600000000000003,47149.0,0.01,0.001,1.6549128767009016e-15,8.469664535729564e-12,5.084035864645228e-11,5.540494305894008e-32,0.0,0.93196,0.0,2.9371130082954368e-30,0.0,4.279354882196204,0.0,0.8498047433642039,0.0,3.800817396120655,3.753e-23,0.0,0.018230423189460963,3.313e-26,0.0,3.313e-26,3.3766126380322726e-07,1.3387274067829808e-06,2.394153383330646e-06,2.8348208470922454e-07,1.0366214041153228e-06,9.952005581991348e-07,9.18404372105102e-07,2.0450581977387936e-06,8.518780836519638e-07
